0.27	-0.39	0.87
0.35	-0.40	0.86
0.40	-0.39	0.85
0.42	-0.38	0.85
0.43	-0.36	0.85
0.42	-0.33	0.86
0.38	-0.29	0.88
0.33	-0.26	0.90
0.28	-0.27	0.92
0.24	-0.28	0.94
0.20	-0.30	0.95
0.16	-0.33	0.94
0.13	-0.34	0.93
0.12	-0.36	0.88
0.12	-0.36	0.83
0.11	-0.34	0.80
0.13	-0.31	0.78
0.16	-0.27	0.80
0.27	-0.20	0.84
0.39	-0.25	0.90
0.37	-0.21	0.93
0.32	-0.23	0.94
0.24	-0.27	0.92
0.20	-0.29	0.91
0.21	-0.35	0.88
0.22	-0.38	0.87
0.26	-0.40	0.90
0.30	-0.38	0.96
0.31	-0.37	0.98
0.33	-0.36	0.98
0.34	-0.40	0.94
0.36	-0.44	0.92
0.34	-0.45	0.92
0.28	-0.43	0.89
0.22	-0.40	0.86
0.19	-0.35	0.83
0.18	-0.32	0.80
0.18	-0.30	0.80
0.18	-0.30	0.83
0.18	-0.35	0.84
0.18	-0.37	0.86
0.19	-0.40	0.86
0.19	-0.44	0.83
0.22	-0.47	0.79
0.27	-0.49	0.75
0.29	-0.50	0.75
0.26	-0.50	0.75
0.21	-0.50	0.77
0.16	-0.48	0.80
0.12	-0.44	0.84
0.10	-0.37	0.87
0.09	-0.31	0.90
0.09	-0.32	0.90
0.10	-0.34	0.90
0.13	-0.40	0.86
0.16	-0.45	0.82
0.19	-0.49	0.77
0.17	-0.53	0.71
0.12	-0.57	0.67
0.07	-0.62	0.66
0.07	-0.64	0.70
0.09	-0.63	0.77
0.11	-0.57	0.84
0.13	-0.51	0.92
0.12	-0.45	0.97
0.08	-0.43	0.99
0.06	-0.43	0.96
0.12	-0.42	0.92
0.19	-0.43	0.88
0.26	-0.47	0.83
0.28	-0.51	0.78
0.28	-0.54	0.72
0.26	-0.57	0.69
0.20	-0.58	0.67
0.18	-0.60	0.68
0.20	-0.60	0.87
0.12	-0.57	0.97
0.11	-0.57	0.92
0.11	-0.53	0.83
0.13	-0.54	0.78
0.17	-0.56	0.77
0.22	-0.59	0.76
0.23	-0.60	0.74
0.15	-0.60	0.72
0.06	-0.61	0.70
0.06	-0.63	0.68
0.14	-0.67	0.67
0.21	-0.70	0.68
0.25	-0.72	0.69
0.25	-0.74	0.69
0.23	-0.75	0.69
0.23	-0.74	0.73
0.22	-0.72	0.76
0.23	-0.69	0.74
0.24	-0.67	0.71
0.22	-0.65	0.67
0.17	-0.65	0.62
0.12	-0.66	0.57
0.10	-0.71	0.53
0.11	-0.75	0.52
0.14	-0.80	0.53
0.17	-0.84	0.53
0.21	-0.87	0.55
0.24	-0.89	0.60
0.28	-0.93	0.66
0.29	-0.92	0.70
0.26	-0.87	0.67
0.24	-0.80	0.61
0.22	-0.76	0.58
0.19	-0.73	0.54
0.17	-0.74	0.48
0.13	-0.75	0.42
0.10	-0.76	0.37
0.06	-0.80	0.33
0.04	-0.85	0.32
0.08	-0.90	0.36
0.16	-0.96	0.40
0.22	-0.98	0.47
0.24	-0.95	0.51
0.26	-0.89	0.54
0.28	-0.84	0.57
0.18	-0.74	0.47
0.28	-0.69	0.36
0.33	-0.72	0.42
0.22	-0.74	0.31
0.22	-0.82	0.27
0.18	-0.88	0.26
0.19	-0.94	0.23
0.19	-1.05	0.16
0.19	-1.06	0.18
0.19	-1.06	0.28
0.22	-1.03	0.38
0.28	-0.97	0.45
0.31	-0.88	0.47
0.28	-0.83	0.40
0.23	-0.80	0.30
0.24	-0.81	0.22
0.23	-0.85	0.17
0.19	-0.91	0.10
0.19	-0.94	0.05
0.18	-0.97	0.05
0.20	-0.99	0.11
0.24	-0.98	0.24
0.27	-1.00	0.37
0.29	-1.00	0.44
0.27	-0.98	0.40
0.26	-0.95	0.33
0.25	-0.93	0.25
0.22	-0.91	0.18
0.21	-0.89	0.13
0.20	-0.88	0.09
0.20	-0.88	0.05
0.20	-0.99	0.10
0.21	-0.96	0.12
0.17	-1.02	0.14
0.21	-1.09	0.21
0.25	-1.13	0.30
0.28	-1.11	0.36
0.27	-1.06	0.33
0.23	-1.00	0.26
0.21	-0.96	0.20
0.18	-0.95	0.13
0.17	-0.94	0.09
0.16	-0.94	0.08
0.16	-0.92	0.07
0.16	-0.92	0.08
0.16	-0.96	0.09
0.18	-0.98	0.12
0.18	-0.98	0.17
0.20	-0.97	0.21
0.21	-0.94	0.22
0.21	-0.93	0.20
0.18	-0.93	0.14
0.18	-0.94	0.09
0.16	-0.94	0.04
0.15	-0.96	0.03
0.15	-0.97	0.03
0.14	-0.97	0.04
0.14	-0.98	0.05
0.14	-0.98	0.08
0.17	-0.99	0.11
0.18	-1.00	0.15
0.20	-1.00	0.20
0.20	-0.99	0.19
0.18	-0.98	0.13
0.17	-0.97	0.08
0.16	-0.95	0.02
0.14	-0.94	-0.04
0.12	-0.95	-0.06
0.13	-1.00	-0.05
0.14	-1.02	-0.05
0.13	-1.03	-0.06
0.12	-1.03	-0.04
0.15	-1.03	0.01
0.16	-1.02	0.06
0.16	-1.01	0.05
0.17	-1.00	0.03
0.18	-1.00	0.01
0.18	-0.98	-0.04
0.18	-0.97	-0.07
0.18	-0.99	-0.09
0.18	-1.01	-0.12
0.18	-1.01	-0.12
0.19	-1.02	-0.09
0.19	-1.02	-0.07
0.20	-1.04	-0.05
0.21	-1.05	-0.04
0.22	-1.05	-0.02
0.24	-1.02	-0.03
0.21	-0.98	-0.08
0.19	-0.96	-0.13
0.19	-0.97	-0.18
0.19	-0.98	-0.19
0.19	-1.00	-0.18
0.21	-1.01	-0.15
0.22	-1.01	-0.12
0.22	-1.01	-0.12
0.21	-1.01	-0.11
0.22	-1.02	-0.06
0.24	-1.01	-0.04
0.24	-1.00	-0.07
0.23	-0.98	-0.10
0.23	-0.98	-0.15
0.23	-0.98	-0.18
0.22	-0.96	-0.20
0.21	-0.95	-0.24
0.20	-0.95	-0.25
0.21	-0.95	-0.23
0.22	-0.96	-0.21
0.23	-0.98	-0.20
0.24	-0.99	-0.18
0.26	-1.00	-0.12
0.26	-0.98	-0.09
0.27	-0.96	-0.12
0.26	-0.93	-0.17
0.25	-0.93	-0.21
0.26	-0.93	-0.24
0.25	-0.91	-0.25
0.25	-0.91	-0.25
0.26	-0.91	-0.23
0.28	-0.93	-0.20
0.29	-0.95	-0.19
0.28	-0.96	-0.18
0.30	-0.95	-0.17
0.30	-0.95	-0.13
0.30	-0.95	-0.12
0.31	-0.95	-0.16
0.31	-0.96	-0.20
0.31	-0.95	-0.25
0.30	-0.92	-0.29
0.30	-0.88	-0.31
0.30	-0.86	-0.31
0.32	-0.86	-0.32
0.33	-0.86	-0.32
0.34	-0.87	-0.31
0.38	-0.88	-0.30
0.49	-0.82	-0.32
0.43	-0.88	-0.30
0.41	-0.94	-0.20
0.44	-0.99	-0.26
0.44	-0.98	-0.32
0.42	-0.99	-0.34
0.43	-0.94	-0.41
0.41	-0.88	-0.47
0.39	-0.84	-0.51
0.37	-0.84	-0.53
0.34	-0.90	-0.50
0.33	-0.97	-0.47
0.34	-1.00	-0.45
0.34	-0.98	-0.43
0.37	-0.90	-0.39
0.48	-0.74	-0.37
0.47	-0.68	-0.39
0.48	-0.70	-0.39
0.43	-0.71	-0.41
0.47	-0.74	-0.46
0.45	-0.76	-0.49
0.43	-0.75	-0.53
0.42	-0.75	-0.53
0.40	-0.75	-0.49
0.39	-0.74	-0.47
0.41	-0.77	-0.45
0.44	-0.82	-0.44
0.46	-0.87	-0.45
0.44	-0.89	-0.49
0.44	-0.86	-0.53
0.47	-0.77	-0.52
0.48	-0.71	-0.53
0.47	-0.66	-0.53
0.43	-0.63	-0.55
0.44	-0.66	-0.60
0.44	-0.68	-0.64
0.44	-0.68	-0.67
0.42	-0.68	-0.66
0.42	-0.69	-0.63
0.42	-0.70	-0.63
0.42	-0.69	-0.62
0.44	-0.70	-0.60
0.44	-0.70	-0.57
0.44	-0.70	-0.57
0.46	-0.70	-0.58
0.46	-0.69	-0.62
0.46	-0.68	-0.66
0.44	-0.68	-0.68
0.43	-0.69	-0.69
0.45	-0.66	-0.72
0.44	-0.63	-0.75
0.45	-0.60	-0.76
0.47	-0.60	-0.73
0.48	-0.59	-0.71
0.48	-0.61	-0.70
0.49	-0.61	-0.71
0.50	-0.63	-0.71
0.48	-0.62	-0.70
0.45	-0.62	-0.69
0.42	-0.59	-0.64
0.42	-0.58	-0.62
0.42	-0.55	-0.64
0.56	-0.52	-0.66
0.53	-0.53	-0.72
0.47	-0.63	-0.74
0.49	-0.65	-0.78
0.49	-0.58	-0.80
0.44	-0.53	-0.82
0.34	-0.51	-0.86
0.26	-0.51	-0.91
0.29	-0.52	-0.82
0.34	-0.52	-0.74
0.38	-0.49	-0.76
0.43	-0.48	-0.83
0.43	-0.47	-0.84
0.45	-0.44	-0.87
0.44	-0.40	-0.91
0.48	-0.39	-0.95
0.44	-0.40	-1.00
0.41	-0.43	-0.98
0.39	-0.40	-0.95
0.47	-0.33	-0.91
0.55	-0.30	-0.90
0.56	-0.29	-0.85
0.54	-0.25	-0.80
0.50	-0.25	-0.81
0.43	-0.23	-0.80
0.32	-0.21	-0.81
0.24	-0.21	-0.89
0.25	-0.29	-0.98
0.31	-0.32	-0.97
0.39	-0.34	-1.02
0.46	-0.36	-1.06
0.49	-0.33	-1.05
0.47	-0.31	-1.02
0.45	-0.29	-0.99
0.42	-0.30	-0.93
0.41	-0.30	-0.87
0.39	-0.28	-0.84
0.37	-0.23	-0.87
0.37	-0.19	-0.90
0.39	-0.14	-0.95
0.48	-0.16	-0.99
0.49	-0.23	-0.92
0.50	-0.29	-0.86
0.51	-0.32	-0.85
0.49	-0.30	-0.81
0.44	-0.30	-0.77
0.37	-0.24	-0.82
0.28	-0.22	-0.84
0.22	-0.23	-0.86
0.20	-0.22	-0.87
0.24	-0.22	-0.91
0.30	-0.25	-0.93
0.37	-0.23	-0.92
0.42	-0.22	-0.90
0.43	-0.21	-0.85
0.41	-0.19	-0.86
0.38	-0.19	-0.86
0.36	-0.18	-0.83
0.35	-0.17	-0.80
0.36	-0.16	-0.80
0.38	-0.14	-0.82
0.39	-0.10	-0.88
0.40	-0.09	-0.90
0.42	-0.11	-0.89
0.41	-0.12	-0.91
0.39	-0.10	-0.95
0.35	-0.08	-1.01
0.31	-0.05	-1.06
0.29	-0.05	-1.09
0.28	-0.03	-1.11
0.28	-0.01	-1.12
0.29	0.01	-1.15
0.31	-0.00	-1.13
0.34	-0.02	-1.10
0.37	-0.07	-1.06
0.37	-0.07	-1.01
0.34	-0.05	-1.03
0.30	-0.04	-1.07
0.29	-0.02	-1.07
0.29	-0.02	-1.03
0.30	-0.01	-1.00
0.31	-0.01	-1.00
0.32	-0.02	-1.01
0.32	-0.05	-1.00
0.32	-0.07	-0.99
0.30	-0.04	-0.97
0.27	-0.01	-1.03
0.22	0.00	-1.15
0.19	-0.02	-1.13
0.17	-0.02	-1.05
0.18	0.02	-0.96
0.28	0.05	-0.91
0.28	0.07	-0.90
0.27	0.11	-0.89
0.25	0.10	-0.92
0.24	0.05	-0.89
0.23	0.00	-0.90
0.29	0.04	-1.00
0.33	0.04	-1.12
0.21	-0.02	-1.16
0.06	-0.05	-1.06
0.12	-0.05	-1.06
0.13	-0.04	-1.05
0.17	-0.04	-0.99
0.21	-0.02	-0.97
0.24	-0.02	-0.96
0.26	-0.02	-0.95
0.27	-0.04	-0.95
0.24	-0.03	-0.94
0.19	0.02	-0.96
0.17	0.06	-1.03
0.15	0.09	-1.11
0.14	0.12	-1.14
0.15	0.15	-1.16
0.17	0.15	-1.13
0.19	0.15	-1.08
0.21	0.15	-1.06
0.23	0.12	-1.07
0.23	0.10	-1.05
0.22	0.09	-1.01
0.20	0.10	-0.96
0.18	0.13	-0.95
0.18	0.14	-1.01
0.17	0.15	-1.04
0.15	0.17	-1.02
0.09	0.14	-1.02
0.03	0.10	-1.07
0.01	0.10	-1.10
0.02	0.09	-1.13
0.05	0.11	-1.13
0.12	0.12	-1.12
0.22	0.11	-1.06
0.25	0.11	-1.03
0.16	0.16	-0.69
0.32	0.20	-0.85
0.33	-0.02	-0.87
0.32	0.20	-0.85
0.29	0.30	-0.97
0.14	0.29	-1.09
-0.01	0.24	-1.12
-0.02	0.20	-1.09
0.04	0.09	-1.10
0.15	0.06	-1.11
0.23	0.08	-1.10
0.22	0.14	-1.07
0.21	0.16	-1.04
0.17	0.20	-1.00
0.14	0.22	-0.99
0.13	0.21	-0.97
0.17	0.14	-1.00
0.14	0.17	-0.89
0.05	0.24	-0.81
0.01	0.24	-0.86
-0.00	0.25	-0.89
-0.04	0.26	-0.90
0.03	0.25	-0.91
0.14	0.23	-0.88
0.16	0.20	-0.79
0.18	0.24	-0.78
0.17	0.27	-0.80
0.10	0.28	-0.86
0.03	0.31	-0.95
0.01	0.32	-0.98
0.03	0.32	-0.98
0.06	0.31	-0.99
0.06	0.30	-0.99
0.02	0.31	-1.00
-0.01	0.35	-1.00
-0.04	0.39	-0.99
-0.07	0.42	-0.97
-0.09	0.44	-0.93
-0.06	0.46	-0.89
-0.04	0.49	-0.89
-0.05	0.51	-0.94
-0.05	0.51	-0.99
-0.04	0.50	-1.03
-0.03	0.48	-1.02
0.02	0.47	-0.97
0.05	0.48	-0.92
0.06	0.51	-0.89
0.03	0.52	-0.88
-0.02	0.54	-0.87
-0.07	0.55	-0.86
-0.10	0.57	-0.88
-0.12	0.56	-0.90
-0.11	0.56	-0.85
-0.09	0.57	-0.80
-0.05	0.58	-0.76
-0.00	0.57	-0.73
0.04	0.57	-0.75
0.06	0.56	-0.81
0.06	0.53	-0.85
0.04	0.53	-0.85
0.02	0.53	-0.85
0.06	0.49	-0.84
0.12	0.48	-0.81
0.10	0.53	-0.79
0.03	0.61	-0.78
-0.01	0.69	-0.78
-0.02	0.73	-0.76
-0.06	0.76	-0.75
-0.07	0.79	-0.75
-0.06	0.81	-0.76
-0.12	0.80	-0.74
-0.11	0.79	-0.73
-0.00	0.76	-0.73
0.09	0.74	-0.72
0.13	0.73	-0.73
0.09	0.75	-0.75
0.07	0.75	-0.74
0.09	0.73	-0.75
0.08	0.76	-0.75
0.02	0.80	-0.76
-0.02	0.84	-0.76
-0.10	0.90	-0.75
-0.18	0.95	-0.72
-0.18	0.97	-0.67
-0.13	0.97	-0.62
-0.03	0.91	-0.55
0.09	0.85	-0.52
0.15	0.81	-0.51
0.18	0.78	-0.56
0.16	0.77	-0.66
0.12	0.77	-0.73
0.08	0.75	-0.78
0.04	0.77	-0.80
-0.04	0.82	-0.78
-0.11	0.88	-0.74
-0.09	0.91	-0.68
-0.01	0.90	-0.61
0.04	0.89	-0.54
0.07	0.90	-0.49
0.08	0.90	-0.44
0.11	0.89	-0.40
0.14	0.90	-0.39
0.11	0.93	-0.38
0.04	0.97	-0.39
-0.03	1.00	-0.43
-0.02	1.00	-0.44
0.01	0.98	-0.43
0.03	0.97	-0.41
0.08	0.95	-0.41
0.11	0.95	-0.40
0.12	0.95	-0.39
0.10	0.97	-0.37
0.06	0.98	-0.36
0.04	0.99	-0.35
0.05	0.98	-0.34
0.04	0.99	-0.32
0.04	0.99	-0.30
0.05	1.00	-0.26
0.03	1.01	-0.24
0.02	1.03	-0.24
-0.00	1.03	-0.26
-0.02	1.00	-0.29
0.04	0.94	-0.32
0.14	0.89	-0.33
0.16	0.88	-0.31
0.16	0.89	-0.29
0.14	0.90	-0.28
0.08	0.93	-0.27
-0.02	0.96	-0.28
-0.08	1.00	-0.23
-0.10	1.00	-0.17
-0.05	1.01	-0.11
-0.03	1.02	-0.07
-0.01	1.00	-0.05
0.01	0.97	-0.06
0.05	0.93	-0.10
0.09	0.91	-0.15
0.07	0.89	-0.19
0.02	0.90	-0.20
-0.02	0.92	-0.18
-0.04	0.96	-0.11
-0.04	0.98	-0.03
-0.04	1.00	0.03
-0.05	1.01	0.09
-0.09	1.02	0.15
-0.08	1.00	0.19
-0.01	1.01	0.19
0.03	1.00	0.18
0.04	0.97	0.15
0.04	0.93	0.10
0.06	0.90	0.06
0.01	0.89	0.04
-0.07	0.90	0.04
-0.13	0.94	0.07
-0.14	0.99	0.12
-0.14	1.03	0.18
-0.16	1.04	0.23
-0.14	1.01	0.26
-0.09	0.96	0.26
-0.02	0.89	0.23
-0.01	0.82	0.20
-0.04	0.76	0.18
-0.05	0.72	0.17
-0.01	0.72	0.19
0.00	0.74	0.23
-0.01	0.78	0.29
-0.03	0.85	0.32
-0.11	0.91	0.37
-0.21	0.97	0.39
-0.27	1.03	0.40
-0.27	1.04	0.41
-0.24	1.01	0.42
-0.17	0.94	0.40
-0.06	0.85	0.36
0.01	0.77	0.36
0.04	0.76	0.39
-0.02	0.80	0.43
-0.11	0.88	0.46
-0.22	0.95	0.46
-0.29	0.99	0.44
-0.31	1.00	0.43
-0.29	1.00	0.44
-0.26	0.97	0.47
-0.21	0.92	0.50
-0.11	0.87	0.47
-0.08	0.83	0.43
-0.13	0.80	0.42
-0.19	0.79	0.44
-0.20	0.81	0.47
-0.18	0.86	0.55
-0.26	0.96	0.50
-0.28	0.96	0.41
-0.26	1.01	0.50
-0.26	0.98	0.55
-0.22	0.92	0.59
-0.16	0.84	0.60
-0.12	0.76	0.60
-0.13	0.71	0.58
-0.17	0.73	0.55
-0.22	0.80	0.53
-0.27	0.82	0.53
-0.29	0.81	0.55
-0.28	0.77	0.57
-0.29	0.72	0.62
-0.31	0.69	0.68
-0.26	0.64	0.69
-0.13	0.61	0.59
-0.14	0.66	0.53
-0.23	0.73	0.57
-0.28	0.78	0.63
-0.30	0.80	0.67
-0.32	0.78	0.67
-0.35	0.73	0.67
-0.38	0.69	0.71
-0.41	0.65	0.80
-0.39	0.61	0.86
-0.26	0.56	0.76
-0.11	0.54	0.48
-0.18	0.57	0.29
-0.34	0.63	0.37
-0.35	0.70	0.59
-0.39	0.66	0.79
-0.39	0.60	0.75
-0.40	0.53	0.69
-0.44	0.48	0.68
-0.45	0.47	0.71
-0.44	0.50	0.81
-0.39	0.51	0.86
-0.29	0.50	0.75
-0.28	0.50	0.57
-0.40	0.50	0.45
-0.47	0.49	0.50
-0.84	0.20	0.84
-0.42	0.40	0.69
-0.31	0.57	0.66
-0.42	0.46	0.72
-0.54	0.44	0.80
-0.55	0.43	0.81
-0.55	0.42	0.80
-0.51	0.40	0.78
-0.47	0.40	0.81
-0.43	0.40	0.78
-0.45	0.38	0.71
-0.48	0.38	0.68
-0.49	0.37	0.69
-0.51	0.36	0.71
-0.51	0.35	0.72
-0.50	0.35	0.77
-0.49	0.34	0.86
-0.49	0.33	0.89
-0.49	0.35	0.86
-0.50	0.35	0.81
-0.51	0.33	0.76
-0.50	0.31	0.76
-0.50	0.32	0.75
-0.59	0.26	0.75
-0.72	0.24	0.77
-0.55	0.29	0.59
-0.52	0.30	0.63
-0.56	0.24	0.69
-0.53	0.24	0.77
-0.47	0.23	0.90
-0.44	0.24	1.01
-0.44	0.22	1.03
-0.48	0.21	0.97
-0.51	0.21	0.84
-0.54	0.19	0.75
-0.54	0.17	0.71
-0.54	0.15	0.69
-0.51	0.14	0.71
-0.49	0.11	0.75
-0.50	0.10	0.81
-0.50	0.11	0.83
-0.50	0.12	0.82
-0.50	0.12	0.82
-0.49	0.12	0.83
-0.48	0.10	0.84
-0.49	0.08	0.84
-0.51	0.07	0.85
-0.53	0.04	0.86
-0.54	0.02	0.85
-0.48	0.02	0.85
-0.49	-0.01	0.88
-0.51	-0.03	0.83
-0.49	-0.05	0.75
-0.49	-0.05	0.75
-0.52	-0.06	0.74
-0.50	-0.07	0.77
-0.47	-0.07	0.82
-0.44	-0.05	0.87
-0.42	-0.04	0.90
-0.43	-0.06	0.97
-0.43	-0.11	0.98
-0.45	-0.14	0.96
-0.46	-0.15	0.97
-0.45	-0.15	0.92
-0.45	-0.19	0.88
-0.44	-0.25	0.84
-0.45	-0.28	0.78
-0.45	-0.22	0.69
-0.43	-0.17	0.68
-0.46	-0.19	0.73
-0.49	-0.25	0.81
-0.46	-0.28	0.84
-0.42	-0.31	0.87
-0.42	-0.31	0.95
-0.41	-0.32	0.98
-0.38	-0.34	0.96
-0.38	-0.35	0.91
-0.38	-0.35	0.80
-0.40	-0.27	0.71
-0.39	-0.19	0.68
-0.37	-0.22	0.76
-0.37	-0.34	0.84
-0.37	-0.43	0.86
-0.37	-0.47	0.82
-0.36	-0.45	0.78
-0.35	-0.45	0.80
-0.34	-0.47	0.85
-0.31	-0.52	0.91
-0.32	-0.50	0.89
-0.31	-0.45	0.83
-0.30	-0.41	0.82
-0.28	-0.40	0.80
-0.28	-0.41	0.74
-0.32	-0.47	0.76
-0.36	-0.59	0.78
-0.36	-0.64	0.77
-0.32	-0.61	0.77
-0.26	-0.55	0.75
-0.23	-0.50	0.76
-0.23	-0.48	0.78
-0.25	-0.49	0.78
-0.26	-0.53	0.78
-0.27	-0.56	0.78
-0.29	-0.58	0.76
-0.31	-0.58	0.73
-0.29	-0.57	0.71
-0.28	-0.58	0.71
-0.28	-0.59	0.67
-0.29	-0.61	0.67
-0.28	-0.63	0.69
-0.26	-0.66	0.65
-0.28	-0.69	0.62
-0.09	-0.72	0.49
-0.06	-0.73	0.61
-0.20	-0.72	0.80
-0.26	-0.73	0.83
-0.26	-0.72	0.75
-0.23	-0.70	0.68
-0.23	-0.68	0.65
-0.25	-0.68	0.61
-0.28	-0.70	0.59
-0.26	-0.69	0.58
-0.22	-0.70	0.61
-0.21	-0.74	0.65
-0.20	-0.76	0.70
-0.17	-0.74	0.72
-0.13	-0.71	0.69
-0.09	-0.68	0.68
-0.11	-0.69	0.65
-0.13	-0.68	0.61
-0.16	-0.66	0.58
-0.16	-0.67	0.58
-0.14	-0.68	0.62
-0.12	-0.70	0.64
-0.10	-0.72	0.65
-0.10	-0.74	0.63
-0.10	-0.77	0.62
-0.07	-0.77	0.62
-0.06	-0.74	0.61
-0.09	-0.71	0.60
