-28.11	37.34	22.89
-28.03	36.84	23.94
-28.67	36.46	24.44
-28.33	35.14	26.14
-29.26	35.17	27.14
-29.83	34.18	26.51
-30.11	33.53	27.99
-30.07	32.54	27.61
-30.55	32.18	27.51
-30.48	32.59	28.32
-30.77	31.60	29.17
-30.85	31.53	28.94
-31.03	30.44	29.76
-30.60	29.08	30.88
-31.05	28.33	31.43
-31.24	27.58	32.15
-31.24	27.22	31.58
-31.58	25.88	30.94
-31.13	25.48	32.53
-31.12	25.40	32.18
-30.88	24.87	33.90
-30.63	23.25	34.23
-31.15	21.22	33.74
-30.22	19.81	35.94
-30.29	17.49	36.01
-29.81	15.91	35.83
-30.65	13.78	34.72
-30.05	11.57	32.04
-29.81	9.70	32.56
-30.07	7.93	32.60
-28.85	6.10	30.14
-29.02	4.20	28.45
-27.19	2.84	27.33
-27.08	1.09	26.22
-25.93	0.15	25.77
-25.12	-1.40	24.94
-25.05	-1.98	24.19
-23.65	-2.66	23.67
-22.46	-4.79	22.24
-21.39	-5.94	22.03
-19.89	-7.48	22.55
-17.48	-8.52	20.00
-15.23	-10.19	19.08
-12.44	-11.24	18.36
-9.29	-12.34	16.41
-7.57	-12.29	16.44
-5.09	-13.32	16.65
-2.43	-13.20	16.47
-1.26	-13.46	16.13
1.61	-13.98	16.05
3.21	-13.57	14.23
5.76	-13.44	14.77
7.07	-13.43	14.76
8.62	-12.62	13.35
9.73	-12.62	15.12
11.00	-12.30	14.11
12.83	-11.72	15.19
13.44	-11.65	15.88
14.28	-11.35	15.83
15.64	-10.89	16.28
17.53	-10.19	16.24
18.92	-9.52	17.19
19.75	-9.08	16.89
21.29	-8.04	17.42
21.77	-7.30	18.25
22.25	-7.35	19.23
22.71	-7.23	19.24
23.10	-6.91	19.98
23.75	-6.27	21.53
25.12	-6.09	20.97
26.04	-5.31	21.24
27.15	-4.38	22.66
28.10	-3.88	23.58
28.55	-2.69	24.93
29.22	-1.83	25.73
29.05	-1.70	25.17
29.49	-0.42	26.87
30.31	-0.49	27.34
29.92	0.72	27.31
30.31	0.50	28.50
30.29	0.62	28.55
29.82	1.00	29.82
29.79	1.77	29.58
29.91	2.08	30.92
30.33	2.94	31.97
30.13	3.21	33.06
30.10	4.19	32.24
31.13	3.53	32.48
30.65	4.21	31.88
30.86	4.31	32.15
30.87	4.57	32.73
31.40	5.63	31.92
31.71	6.56	33.47
32.12	7.97	33.57
31.96	9.50	34.33
33.03	11.12	34.08
32.91	12.51	33.72
33.31	13.66	33.06
33.37	15.32	33.74
33.12	17.09	33.72
33.04	18.96	33.86
33.12	20.26	35.19
33.23	21.86	34.97
32.63	22.56	34.47
32.39	24.52	34.55
31.75	25.28	35.82
31.48	26.37	35.97
31.48	27.88	34.73
30.64	29.43	33.76
30.29	30.73	34.51
29.53	32.15	34.84
29.46	33.52	34.46
28.33	33.98	34.81
27.82	35.14	34.83
28.00	35.99	33.68
26.39	37.78	35.17
25.70	38.49	33.87
24.10	39.90	33.53
23.43	41.37	33.36
22.01	43.26	33.17
20.80	44.01	32.95
20.17	44.74	32.89
18.73	45.72	33.46
17.69	46.56	33.80
15.43	46.66	35.52
13.61	47.63	35.10
11.06	48.45	36.07
9.07	48.28	37.71
7.51	49.01	37.76
5.75	49.17	38.76
4.60	49.33	38.54
2.94	49.28	39.66
1.93	48.95	37.74
-0.49	49.44	37.49
-2.40	49.13	38.61
-3.97	48.55	38.45
-6.58	48.71	40.19
-8.47	47.78	40.55
-10.17	46.13	40.73
-11.32	45.58	41.52
-12.92	44.12	41.53
-15.00	41.94	42.27
-16.33	40.58	42.86
-16.98	38.88	43.64
-18.27	38.37	42.86
-19.09	37.05	43.65
-20.31	35.72	44.70
-21.79	34.45	43.10
-21.79	33.74	44.06
-22.77	32.13	43.79
-23.93	30.64	42.54
-24.29	28.60	43.64
-25.18	27.16	42.90
-24.35	25.51	44.65
-25.31	23.66	44.26
-24.72	23.01	45.00
-24.87	20.91	44.20
-24.60	19.43	45.23
-24.78	18.51	45.42
-23.58	17.68	44.53
-23.95	18.43	45.34
-23.36	19.31	45.50
-23.28	20.67	46.42
-22.08	21.80	46.20
-22.28	24.49	46.00
-22.63	26.48	45.29
-22.91	28.05	44.32
-23.03	29.75	43.49
-23.12	31.54	42.90
-23.24	31.52	41.48
-23.02	33.44	41.49
-23.32	34.56	41.16
-22.67	36.34	40.65
-23.17	37.48	39.83
-22.67	39.47	37.34
-22.72	40.11	35.90
-21.95	40.76	34.74
-22.66	41.80	33.62
-22.81	42.37	32.13
-23.03	42.16	31.77
-23.68	42.75	30.59
-24.61	41.96	30.13
-24.69	42.20	28.55
-24.69	42.27	28.58
-24.69	42.19	27.03
-25.51	42.57	25.89
-24.68	42.69	25.90
-24.58	42.90	25.48
-24.10	42.60	23.27
-24.63	42.70	23.25
-24.43	42.87	23.03
-24.74	42.37	21.39
-25.04	42.38	22.28
-25.35	41.99	21.13
-25.48	42.75	20.19
-25.59	41.41	20.42
-25.70	41.65	19.98
-25.60	41.78	19.23
-25.48	40.92	17.52
-25.54	40.78	15.97
-25.13	40.47	15.91
-26.07	40.01	16.21
-25.62	39.65	15.03
-26.18	39.37	14.53
-25.79	38.10	13.75
-25.72	37.29	12.57
-25.50	37.18	11.60
-25.55	37.22	11.49
-26.70	37.22	10.97
-25.82	36.23	10.91
-25.73	35.42	10.01
-25.35	34.90	8.08
-26.45	33.56	8.29
-26.44	31.87	6.71
-26.71	30.97	7.02
-26.72	30.16	6.18
-26.29	28.72	6.54
-26.29	28.06	4.68
-26.71	26.66	5.07
-26.97	25.90	5.21
-27.28	24.21	5.03
-27.66	22.92	6.01
-28.39	21.94	6.34
-28.49	21.40	6.87
-28.38	20.06	6.67
-28.77	20.00	7.21
-28.42	18.51	7.48
-28.85	17.14	6.67
-28.14	17.20	8.50
-28.77	16.71	8.68
-28.16	16.42	7.97
-28.98	15.44	7.76
-28.72	14.97	7.50
-28.53	14.44	7.48
-27.31	14.84	6.26
-26.07	15.19	5.11
-26.16	15.81	4.75
-24.43	16.83	3.55
-23.94	17.20	2.54
-22.23	17.64	0.74
-20.57	18.07	0.51
-19.64	17.13	-1.26
-18.03	17.52	-1.78
-17.33	17.75	-2.56
-15.44	17.02	-3.52
-12.84	17.33	-5.52
-10.88	17.74	-5.40
-7.60	17.35	-5.79
-5.00	17.98	-7.78
-3.65	18.31	-7.70
-0.71	18.86	-6.68
0.70	19.48	-6.41
2.69	20.86	-6.74
4.13	21.26	-6.02
4.76	21.26	-7.65
6.60	20.92	-6.24
7.69	20.59	-6.86
8.14	20.19	-6.01
10.08	20.46	-5.47
12.54	19.84	-5.85
14.45	19.32	-4.54
16.33	19.30	-3.88
18.40	18.30	-4.55
19.06	17.63	-2.38
20.41	15.52	-1.23
21.97	13.93	-0.26
23.27	13.10	-0.46
23.79	11.44	1.53
24.27	10.67	1.71
25.40	9.48	2.84
25.43	9.38	4.06
25.77	8.30	2.99
26.35	7.12	6.31
26.51	6.91	6.71
27.69	6.24	7.80
28.16	5.85	8.28
28.81	5.64	10.03
29.53	4.69	11.60
29.50	4.48	12.52
29.63	3.99	12.40
29.30	3.92	13.79
29.37	2.23	16.06
29.80	1.18	18.04
29.42	1.25	19.98
30.02	1.05	22.47
29.50	0.07	22.96
29.91	0.17	25.57
29.42	0.73	26.37
29.15	0.94	28.70
28.20	-0.56	30.63
28.50	-0.40	31.98
27.67	-0.35	34.09
26.31	-0.40	35.41
24.66	-0.95	37.99
23.74	-1.66	38.12
22.66	-1.98	39.04
21.72	-1.65	41.04
19.91	-1.72	42.02
18.69	-1.56	43.47
16.38	-2.43	45.21
14.59	-1.03	46.83
11.73	-1.61	47.09
9.41	-1.43	47.07
6.74	-1.99	49.23
4.94	-1.77	48.86
2.36	-1.62	48.99
1.03	-1.82	49.28
-1.53	-2.01	49.30
-3.22	-2.08	48.40
-5.14	-2.69	47.33
-6.65	-2.10	47.16
-8.04	-1.93	46.28
-8.53	-2.86	44.87
-10.10	-3.65	43.73
-10.95	-4.14	43.55
-12.00	-3.82	42.02
-12.90	-5.30	40.50
-13.82	-6.16	39.32
-14.05	-7.19	37.88
-14.42	-7.24	34.78
-14.42	-8.62	34.16
-13.68	-9.38	32.45
-14.11	-9.81	31.08
-13.79	-10.27	27.56
-13.85	-10.45	26.68
-14.38	-10.68	23.44
-14.14	-10.69	22.16
-14.33	-10.28	19.40
-14.67	-9.67	18.25
-13.93	-9.00	17.10
-14.47	-8.57	15.49
-14.99	-7.84	12.82
-15.20	-6.57	12.49
-15.77	-5.49	11.40
-16.08	-4.55	9.62
-16.71	-3.27	8.29
-17.57	-2.12	7.76
-17.74	-0.84	5.86
-18.08	0.92	4.15
-18.63	1.32	5.03
-18.53	3.23	3.47
-18.42	5.14	1.39
-18.05	6.21	1.09
-18.10	7.70	-0.62
-17.81	10.08	-0.68
-18.27	12.13	-0.84
-17.60	14.84	-3.61
-16.59	16.71	-2.32
-15.82	18.85	-2.94
-16.11	20.48	-3.94
-15.27	21.97	-3.78
-14.81	24.39	-3.34
-13.59	25.90	-3.61
-12.43	27.01	-5.03
-11.63	27.88	-4.75
-11.58	29.26	-3.06
-11.25	30.35	-2.62
-10.99	31.64	-3.34
-9.79	32.54	-2.78
-9.40	34.00	-3.11
-7.93	35.97	-2.11
-7.34	37.06	-1.45
-6.81	38.51	-1.76
-5.65	39.97	-1.21
-5.07	40.20	-0.31
-4.46	41.10	1.03
-3.96	42.66	1.18
-2.71	44.42	2.89
-1.09	45.85	3.53
-0.15	46.18	3.98
0.55	45.91	5.73
0.98	46.13	5.42
0.94	47.28	6.99
1.62	48.58	7.42
2.61	49.07	10.86
2.99	49.57	11.66
3.69	50.87	13.12
4.20	51.56	15.50
5.32	51.99	17.18
6.16	52.03	19.48
6.29	52.51	21.19
6.49	52.22	23.02
6.45	52.19	25.15
7.29	51.64	26.56
6.90	51.28	28.38
6.87	51.93	30.48
7.42	51.04	32.41
7.93	50.61	33.62
8.15	49.50	34.29
8.56	48.28	36.55
8.50	47.89	38.18
8.25	46.57	39.71
8.57	45.80	41.38
9.18	44.26	42.52
9.14	43.62	43.16
9.96	41.64	44.26
10.62	40.31	46.04
11.98	37.96	45.56
12.62	35.42	47.75
13.54	34.25	47.99
15.63	31.74	48.66
16.97	29.90	49.55
18.40	27.77	49.61
20.31	25.38	47.83
21.35	23.94	48.63
22.69	21.53	47.74
23.46	19.68	47.38
24.30	17.55	47.06
24.80	14.43	46.18
25.06	13.16	45.87
25.28	11.95	46.09
25.26	10.28	44.65
25.24	9.90	43.82
26.22	8.39	44.68
26.27	7.23	42.57
26.40	6.86	41.37
26.66	6.45	40.65
27.49	4.77	39.48
28.02	4.46	38.24
28.59	3.49	37.12
28.91	3.58	35.64
28.69	3.14	35.38
29.82	3.25	33.45
29.79	3.16	31.99
30.49	2.26	31.25
30.79	2.51	28.53
30.74	1.97	29.19
31.41	2.15	26.61
31.07	2.75	25.88
31.26	2.65	24.11
31.58	2.17	22.86
31.52	2.53	21.53
31.46	2.23	19.13
31.10	2.31	19.13
30.91	2.60	16.86
31.35	2.32	16.80
30.59	2.78	14.51
29.55	2.29	13.78
28.50	2.59	11.80
27.39	2.08	10.11
27.44	2.44	9.16
26.35	2.76	7.26
26.65	3.83	6.84
25.23	4.44	5.54
24.68	5.25	3.77
22.77	6.48	1.32
22.60	7.17	-0.12
20.59	9.30	-0.85
19.30	9.77	-1.33
16.58	11.06	-2.66
15.05	12.50	-5.03
12.82	14.23	-6.16
12.02	16.16	-6.85
10.46	17.77	-6.40
8.90	19.21	-7.35
8.00	21.25	-6.26
7.85	24.05	-7.34
7.54	25.38	-6.81
7.59	28.27	-5.51
7.18	30.26	-4.72
8.33	32.40	-3.97
9.00	34.00	-3.20
10.18	35.40	-1.87
10.21	36.18	-1.01
10.58	38.43	1.45
11.61	39.82	1.11
11.94	40.81	1.94
12.49	42.61	3.85
12.78	44.03	5.79
13.09	45.04	7.08
12.19	47.07	9.19
11.77	48.63	11.06
12.34	49.02	12.30
12.46	49.12	14.94
13.16	50.17	18.76
13.18	50.45	19.64
13.93	50.49	22.22
14.42	49.87	24.63
14.34	49.72	25.84
14.62	49.62	26.53
14.70	49.34	28.74
14.49	48.77	30.60
14.60	48.72	32.78
14.64	48.03	34.09
14.09	47.57	34.85
14.36	46.22	36.62
14.45	45.74	38.71
14.44	44.53	39.65
14.71	43.81	42.04
14.50	42.58	42.76
14.59	41.44	42.05
14.45	40.95	44.47
14.45	40.04	44.40
14.50	38.77	45.89
12.72	38.50	47.16
11.56	38.78	48.01
11.24	37.59	47.90
10.39	36.78	48.68
9.07	35.29	49.82
6.91	34.81	51.21
4.80	34.11	52.39
2.95	32.41	52.48
0.51	32.14	52.43
-1.46	31.53	52.50
-3.03	31.09	53.41
-5.76	31.03	53.33
-9.39	31.18	51.56
-12.40	31.36	51.50
-14.28	30.81	49.96
-16.08	31.48	48.84
-17.71	30.96	48.32
-19.52	31.18	47.23
-21.01	30.86	45.29
-22.91	31.45	44.23
-23.91	31.48	41.99
-25.21	31.91	40.53
-26.60	31.98	39.44
-27.73	31.65	36.61
-27.76	31.81	37.89
-27.36	31.02	37.29
-27.62	30.65	37.35
-28.25	29.68	37.51
-27.42	29.57	38.11
-27.26	29.06	38.54
-25.61	29.33	39.16
-22.96	29.02	42.80
-20.75	28.72	45.50
-19.25	29.26	46.98
-15.14	28.05	49.91
-11.58	27.47	51.49
-9.08	26.86	52.37
-7.24	27.03	53.19
-4.06	25.72	53.80
-1.09	25.15	53.39
2.28	25.37	54.08
6.29	23.60	54.25
8.25	23.51	53.77
12.68	23.00	53.30
15.32	23.29	52.25
17.93	22.90	50.46
20.15	22.25	49.71
23.38	21.86	46.96
24.34	21.57	45.08
27.22	21.50	43.87
28.54	20.68	41.86
29.52	20.78	40.91
30.02	20.41	39.15
30.81	19.68	38.84
32.13	20.46	36.44
32.89	20.85	35.45
33.02	20.68	33.52
33.75	20.89	33.52
33.96	20.75	31.32
34.06	20.61	29.64
34.78	20.58	26.65
35.07	20.70	25.21
35.01	20.57	23.22
34.70	21.09	21.04
33.64	20.46	18.20
33.48	21.45	15.80
32.86	21.50	14.10
31.29	23.05	12.28
30.85	23.83	9.80
29.05	24.55	7.37
27.44	25.00	5.86
25.93	25.29	4.82
25.93	24.60	3.64
23.77	25.10	1.66
23.39	25.38	1.55
21.83	26.25	0.16
20.36	25.92	-1.62
18.48	26.22	-1.40
16.44	26.38	-3.34
15.66	25.88	-3.61
13.10	26.95	-3.32
12.60	27.81	-4.52
9.94	27.94	-5.27
9.44	27.93	-4.32
6.69	29.20	-5.66
5.92	29.36	-4.49
3.48	30.75	-5.31
2.80	31.27	-5.58
0.02	32.75	-4.68
-1.40	33.47	-4.24
-3.67	35.41	-3.14
-5.11	36.06	-2.70
-6.46	37.95	-0.81
-7.31	38.49	-0.16
-7.96	39.49	0.10
-8.22	39.88	0.23
-8.96	40.08	1.75
-8.98	41.21	1.98
-10.78	41.86	2.00
-11.45	42.26	5.07
-12.67	42.90	5.96
-13.85	43.33	6.98
-14.87	44.29	8.62
-15.67	44.90	10.71
-17.10	45.67	12.30
-17.97	45.87	15.91
-18.86	46.13	18.97
-19.30	46.51	19.14
-19.85	46.23	21.06
-19.92	46.72	23.03
-20.43	46.18	24.60
-20.73	45.59	23.29
-20.91	45.80	25.22
-20.45	45.95	24.82
-20.90	45.29	26.20
-20.62	46.12	26.65
-19.79	45.80	27.09
-20.19	45.78	28.37
-20.74	44.63	30.44
-21.00	42.82	34.75
-20.72	40.39	38.16
-20.73	40.14	38.99
-19.71	39.18	40.82
-18.59	36.62	43.70
-18.64	35.11	45.02
-17.79	31.68	46.29
-16.27	28.38	48.96
-15.87	25.79	50.99
-15.69	25.09	50.88
-13.95	22.74	51.55
-13.06	19.92	52.97
-11.21	18.70	53.60
-10.33	16.19	53.54
-8.01	14.47	53.65
-7.19	10.97	53.19
-5.75	7.57	53.03
-4.28	5.13	51.46
-2.92	3.41	50.84
-2.12	1.40	50.20
0.15	-0.46	48.55
1.34	-2.58	48.19
2.98	-3.94	47.17
4.44	-4.68	46.79
5.15	-5.18	45.47
6.82	-7.06	44.26
8.86	-7.57	42.97
9.50	-8.03	40.88
11.15	-9.69	38.87
12.08	-10.47	37.40
12.40	-11.02	36.15
13.42	-12.00	31.41
12.65	-13.44	27.25
12.32	-13.54	25.52
11.65	-13.21	22.42
11.51	-13.85	19.49
10.38	-13.23	16.10
9.36	-12.95	13.99
7.98	-12.55	11.43
6.62	-11.83	10.55
5.36	-10.61	8.56
4.19	-10.21	8.01
2.48	-9.84	6.31
1.82	-8.08	4.52
1.20	-8.00	4.37
-0.01	-7.23	2.53
-0.89	-6.26	1.44
-1.54	-5.24	2.14
-2.32	-4.30	0.57
-3.04	-4.28	0.49
-3.06	-3.05	-0.45
-3.25	-2.36	-1.14
-3.99	-1.46	-1.26
-4.16	-0.51	-1.06
-4.24	1.11	-2.04
-4.37	0.99	-2.58
-4.28	3.14	-4.16
-4.66	3.30	-3.65
-4.61	4.79	-4.10
-4.33	5.87	-4.20
-5.20	7.42	-5.68
-5.18	9.05	-5.58
-5.90	10.45	-5.73
-5.90	11.74	-5.13
-6.63	12.70	-6.16
-6.29	14.27	-5.65
-6.18	15.63	-7.45
-6.03	18.04	-7.69
-4.76	19.73	-7.28
-5.70	21.13	-6.91
-5.80	23.14	-7.20
-6.45	25.16	-7.17
-6.30	26.17	-6.35
-6.27	28.16	-5.68
-6.73	29.86	-5.57
-6.82	31.52	-5.14
-6.45	33.61	-3.86
-6.85	35.25	-2.94
-7.10	36.33	-2.04
-6.74	37.84	-1.61
-7.07	39.73	-0.26
-8.23	40.19	0.20
-8.69	41.92	1.56
-9.09	43.48	4.08
-9.70	44.27	4.99
-10.31	45.95	6.53
-11.10	46.52	7.58
-12.08	47.02	9.99
-12.88	47.64	10.93
-14.00	47.88	12.10
